Account,date,classification,value,daily_pnl,total_trades,win_count,avg_trade_size,long_count,short_count,win_rate,ls_ratio,sentiment_group,segment
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,Neutral,46,520.971268,29,26,2614.2506896551727,15,14,0.896551724137931,1.0714285714285714,Neutral,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,Neutral,47,96.945218,79,25,1384.9248101265823,28,51,0.31645569620253167,0.5490196078431373,Neutral,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,Fear,26,133.123947,83,66,507.97253012048196,2,81,0.7951807228915663,0.024691358024691357,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,Fear,34,1239.24045,52,51,952.425,1,51,0.9807692307692307,0.0196078431372549,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,Fear,44,90.98474,11,9,2925.4536363636366,9,2,0.8181818181818182,4.5,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,Fear,34,3370.85855,39,36,3952.829230769231,3,36,0.9230769230769231,0.08333333333333333,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,Extreme Fear,24,948.85929,43,42,1116.5534883720932,1,42,0.9767441860465116,0.023809523809523808,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,Extreme Fear,18,1593.7933500000001,15,6,3893.6853333333333,6,9,0.4,0.6666666666666666,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,Fear,43,1442.90516,44,42,1396.4452272727274,2,42,0.9545454545454546,0.047619047619047616,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,Fear,31,1828.36966,40,33,3124.96325,27,13,0.825,2.076923076923077,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,Fear,38,1208.695445,36,35,1633.111111111111,35,1,0.9722222222222222,35.0,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,Fear,29,1674.357543,35,33,2679.161714285714,27,8,0.9428571428571428,3.375,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,Fear,33,471.89234,6,5,4048.5616666666665,5,1,0.8333333333333334,5.0,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,Fear,32,1403.177311,55,26,1152.206909090909,28,27,0.4727272727272727,1.037037037037037,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,Fear,37,-111.77234,52,11,1156.014423076923,50,2,0.21153846153846154,25.0,Fear,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,Neutral,47,2933.203058,327,325,358.02122324159023,325,2,0.9938837920489296,162.5,Neutral,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,Greed,72,6439.07977,154,146,2393.760844155844,97,57,0.948051948051948,1.7017543859649122,Greed,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,Greed,63,1250.2581989999999,29,5,2504.40724137931,17,12,0.1724137931034483,1.4166666666666667,Greed,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,Greed,60,1113.013801,99,82,777.5432323232324,16,83,0.8282828282828283,0.1927710843373494,Greed,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,Greed,65,3291.144446,113,110,1400.3834513274335,110,3,0.9734513274336283,36.666666666666664,Greed,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,Greed,61,471.712989,83,53,1451.5227710843374,2,81,0.6385542168674698,0.024691358024691357,Greed,Frequent Retail
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,Neutral,54,728.966777,33,22,1052.2554545454545,6,27,0.6666666666666666,0.2222222222222222,Neutral,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,Greed,73,14.21524,4,3,1688.5525,1,3,0.75,0.3333333333333333,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,Greed,73,0.0,4,0,10819.605,4,0,0.0,10.0,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,Greed,65,838.9844760000001,12,7,4069.070833333333,5,7,0.5833333333333334,0.7142857142857143,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,Greed,64,0.0,1,0,8056.83,1,0,0.0,10.0,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,Greed,66,0.0,3,0,7555.826666666667,3,0,0.0,10.0,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,Greed,70,1008.518954,9,5,6758.5633333333335,4,5,0.5555555555555556,0.8,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,Greed,74,937.789615,26,17,1975.7373076923077,9,17,0.6538461538461539,0.5294117647058824,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,Greed,72,1093.05677,7,7,1828.1614285714284,0,7,1.0,0.0,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,Extreme Greed,76,1260.832586,1,1,12912.0,0,1,1.0,0.0,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,Extreme Greed,78,0.0,1,0,5768.6,1,0,0.0,10.0,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,Greed,70,0.0,11,0,2146.8445454545454,11,0,0.0,10.0,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,Greed,69,0.0,1,0,9563.74,1,0,0.0,10.0,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,Greed,61,1621.278931,4,4,7545.6675,0,4,1.0,0.0,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,Greed,70,1261.448002,1,1,11647.74,0,1,1.0,0.0,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,Extreme Greed,77,0.0,1,0,99.88,1,0,0.0,10.0,Greed,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,Neutral,45,-869.145978,2,0,8449.470000000001,0,2,0.0,0.0,Neutral,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,Neutral,47,0.0,3,0,5632.456666666668,3,0,0.0,10.0,Neutral,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,Fear,44,1130.350383,6,6,3004.626666666667,0,6,1.0,0.0,Fear,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,Extreme Fear,24,246.8944,26,16,2155.8880769230773,10,16,0.6153846153846154,0.625,Fear,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,Extreme Fear,18,2975.927732,799,375,3494.2455444305383,361,438,0.4693366708385482,0.8242009132420092,Fear,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,Fear,39,-372.76464,105,28,6134.571428571428,38,67,0.26666666666666666,0.5671641791044776,Fear,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,Fear,25,2550.108815,279,136,2348.0045519713262,62,217,0.4874551971326165,0.2857142857142857,Fear,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,Fear,43,303.170149,120,69,3633.2355833333336,76,44,0.575,1.7272727272727273,Fear,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,Neutral,45,355.09,94,10,4544.766489361702,80,14,0.10638297872340426,5.714285714285714,Neutral,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,Fear,30,425.687612,34,16,7388.688823529412,16,18,0.47058823529411764,0.8888888888888888,Fear,Frequent Retail
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,Neutral,47,119.0,5,4,36540.202000000005,4,1,0.8,4.0,Neutral,Frequent Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,Extreme Greed,87,0.0,14,0,2142.7757142857145,14,0,0.0,10.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,Extreme Greed,81,0.0,1,0,4999.94,1,0,0.0,10.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,Greed,74,453.853206,29,5,862.0348275862068,0,29,0.1724137931034483,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,Greed,72,343.092145,1,1,4999.89,0,1,1.0,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,Greed,73,768.814445,4,4,1918.2925,3,1,1.0,3.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,Greed,65,1211.511836,6,6,946.8850000000001,6,0,1.0,10.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,Greed,64,306.563532,3,3,342.82,3,0,1.0,10.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,Greed,70,739.18423,3,3,1004.1633333333334,3,0,1.0,10.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,Extreme Greed,84,-179.521683,6,0,1873.8216666666667,0,6,0.0,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,Extreme Greed,75,-18956.391598000002,29,5,4484.771379310345,26,3,0.1724137931034483,8.666666666666666,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,Greed,73,0.0,26,0,961.5796153846154,0,26,0.0,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,Greed,71,0.0,22,0,681.8109090909091,0,22,0.0,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,Greed,72,0.0,17,0,588.2223529411765,0,17,0.0,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,Greed,72,0.0,7,0,999.9485714285714,0,7,0.0,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,Greed,70,0.0,37,0,486.4764864864865,0,37,0.0,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,Extreme Greed,76,0.0,48,0,625.6752083333333,0,48,0.0,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,Greed,68,0.0,18,0,773.4088888888889,0,18,0.0,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,Greed,60,0.0,30,0,1333.3373333333334,0,30,0.0,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,Fear,44,13770.715332,119,96,355.00016806722687,96,23,0.8067226890756303,4.173913043478261,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,Greed,72,0.0,45,0,676.7046666666666,0,45,0.0,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,Neutral,54,0.0,25,0,599.9928,0,25,0.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,Neutral,49,0.0,17,0,470.57411764705876,0,17,0.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,Fear,44,0.0,9,0,666.651111111111,0,9,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,Fear,44,0.0,5,0,999.984,0,5,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,Neutral,46,0.0,87,0,137.93471264367815,0,87,0.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,Fear,43,24.634532000000036,85,29,698.8723529411765,65,20,0.3411764705882353,3.25,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,Neutral,47,0.0,13,0,769.2253846153847,0,13,0.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,Neutral,46,0.0,23,0,1086.9421739130435,0,23,0.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,Neutral,50,-3556.3882559999997,46,0,947.7369565217392,16,30,0.0,0.5333333333333333,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,Neutral,48,8781.96,311,82,2726.2494855305467,124,187,0.26366559485530544,0.6631016042780749,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,Neutral,50,35346.87108,179,154,2418.771340782123,50,129,0.8603351955307262,0.3875968992248062,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,Neutral,54,0.0,3,0,3333.296666666667,0,3,0.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,Neutral,51,0.0,6,0,2503.1749999999997,0,6,0.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,Neutral,47,0.0,13,0,1923.0538461538463,0,13,0.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,Fear,44,0.0,17,0,882.3423529411765,0,17,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,Neutral,49,0.0,31,0,1129.0251612903226,0,31,0.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,Greed,55,0.0,38,0,657.8865789473684,0,38,0.0,0.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,Neutral,50,0.0,4,0,1249.98,0,4,0.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,Fear,25,8698.883848,39,39,641.0223076923077,39,0,1.0,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-26,Extreme Fear,21,2225.835732,1,1,4999.92,1,0,1.0,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-28,Extreme Fear,16,3309.75,7,7,714.2857142857143,7,0,1.0,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,Fear,26,0.0,2,0,2499.975,0,2,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,Fear,33,0.0,8,0,624.99375,0,8,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,Extreme Fear,15,6939.47356,16,13,937.494375,13,3,0.8125,4.333333333333333,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-07,Fear,34,0.0,12,0,12499.980833333333,12,0,0.0,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-08,Fear,28,0.0,38,0,2631.5215789473687,38,0,0.0,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-09,Fear,27,3677.4965580000003,5,5,999.99,5,0,1.0,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,Extreme Fear,20,4297.3227640000005,14,5,3928.565714285714,14,0,0.35714285714285715,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-11,Extreme Fear,24,0.0,8,0,624.9925000000001,0,8,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,Fear,34,-2493.849701,11,0,4999.932727272728,0,11,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,Neutral,45,0.0,37,0,1891.8805405405406,26,11,0.0,2.3636363636363638,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,Fear,27,584.05178,1,1,9999.89,0,1,1.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,Neutral,46,763.755281,18,3,2222.1133333333332,0,18,0.16666666666666666,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,Fear,30,8368.226125000001,7,6,2856.945714285714,6,1,0.8571428571428571,6.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,Fear,32,0.0,72,0,1527.7720833333333,0,72,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,Fear,34,0.0,59,0,1274.653559322034,0,59,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,Fear,32,3036.68886,109,9,1511.8720183486237,0,109,0.08256880733944955,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,Neutral,49,652.062115,12,3,7589.970833333334,0,12,0.25,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,Fear,32,3082.76165,19,19,526.312105263158,19,0,1.0,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,Fear,30,3464.777168,2,2,4999.96,2,0,1.0,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-24,Neutral,45,2838.532396,47,41,2021.1748936170213,9,38,0.8723404255319149,0.23684210526315788,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-25,Neutral,46,2164.09548,6,6,6666.248333333334,0,6,1.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-26,Neutral,47,619.572648,1,1,9998.76,0,1,1.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,Fear,40,26714.79759,64,62,1071.89515625,62,2,0.96875,31.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,Fear,44,13956.614828,29,29,1137.9037931034482,29,0,1.0,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,Fear,26,19573.830158,86,44,1162.7798837209302,86,0,0.5116279069767442,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,Fear,32,9683.820194,31,15,2259.391935483871,29,2,0.4838709677419355,14.5,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,Fear,34,5544.028638,8,6,4999.98625,8,0,0.75,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-01,Fear,34,4004.50286,13,12,9495.466153846153,0,13,0.9230769230769231,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,Fear,44,8045.056928,7,7,2142.8557142857144,7,0,1.0,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,Fear,25,0.0,85,0,5629.0912941176475,58,27,0.0,2.1481481481481484,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,Fear,28,4805.345609999999,68,7,932.0805882352942,12,56,0.10294117647058823,0.21428571428571427,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-06,Fear,34,17621.701092,14,8,13571.328571428572,14,0,0.5714285714285714,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-07,Extreme Fear,23,0.0,51,0,2744.2062745098037,0,51,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,Extreme Fear,24,0.0,8,0,18749.877500000002,8,0,0.0,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-09,Extreme Fear,18,-4058.8889249999997,54,18,8168.482037037037,5,49,0.3333333333333333,0.10204081632653061,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-10,Fear,39,4596.960442,89,44,3151.4488764044945,0,89,0.4943820224719101,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-11,Fear,25,-9584.869233000001,238,0,2846.985294117647,0,238,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-12,Fear,43,0.0,22,0,2727.2445454545455,0,22,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-13,Neutral,45,0.0,18,0,2222.144444444444,0,18,0.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,Fear,38,3204.26268,77,77,2727.2429870129868,77,0,1.0,10.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,Fear,29,912.29492,39,1,3846.1415384615384,1,38,0.02564102564102564,0.02631578947368421,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,Fear,30,0.0,96,0,1979.1661458333335,0,96,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,Fear,33,0.0,46,0,3541.02152173913,0,46,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,Fear,32,0.0,96,0,3511.545208333333,0,96,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,Fear,39,0.0,18,0,2652.518888888889,0,18,0.0,0.0,Fear,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-22,Neutral,47,0.0,49,0,3515.344081632653,0,49,0.0,0.0,Neutral,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,Greed,72,-358963.139984,1242,848,2010.350297906602,1171,71,0.6827697262479872,16.492957746478872,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-24,Greed,63,398.646746,58,32,1319.3956896551724,54,4,0.5517241379310345,13.5,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-25,Greed,60,-1335.115406,39,2,1526.0666666666666,15,24,0.05128205128205128,0.625,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-26,Greed,65,-3925.864943,16,0,2147.34125,16,0,0.0,10.0,Greed,Occasional Retail
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-27,Greed,61,-99.444041,12,0,768.4525,12,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-11-29,Extreme Greed,78,0.0,3,0,668.3,3,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,Extreme Greed,81,0.0,3,0,999.5866666666667,3,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,Extreme Greed,80,0.0,6,0,340.65333333333336,6,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-04,Extreme Greed,78,33.26141600000001,10,2,669.609,5,5,0.2,1.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-05,Extreme Greed,84,0.0,2,0,294.265,2,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-06,Greed,72,0.0,1,0,292.11,1,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,Extreme Greed,75,0.0,3,0,1021.2966666666667,3,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,Extreme Greed,79,-21.54374,5,0,984.758,3,2,0.0,1.5,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,Extreme Greed,78,0.0,4,0,440.95,4,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,Extreme Greed,78,0.0,1,0,587.97,1,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,Extreme Greed,76,0.0,3,0,128.88333333333333,3,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,Extreme Greed,80,0.0,5,0,739.626,5,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,Extreme Greed,75,0.0,1,0,1399.11,1,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,Greed,73,0.0,1,0,2815.79,1,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,Greed,70,0.0,6,0,2855.656666666667,6,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-26,Extreme Greed,79,0.0,2,0,1914.0,2,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,Greed,66,0.0,5,0,200.802,5,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-04,Greed,73,0.0,2,0,710.865,2,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-05,Greed,72,0.0,1,0,456.83,1,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-09,Greed,69,0.0,4,0,1509.6399999999999,4,0,0.0,10.0,Greed,Occasional Retail
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-18,Extreme Greed,77,0.0,7,0,2950.0099999999998,7,0,0.0,10.0,Greed,Occasional Retail
